GPS_week,GPS_tow,Latitude(deg),Longitude(deg),Altitude(m)
2175,40762.000,22.31519600,114.16985083,5.000
2175,40763.000,22.31518921,114.16985357,5.000
2175,40764.000,22.31515858,114.16986039,5.000
2175,40765.000,22.31525134,114.16981520,5.000
2175,40766.000,22.31523681,114.16983101,5.000
2175,40767.000,22.31526038,114.16980710,5.000
2175,40768.000,22.31525551,114.16981569,5.000
2175,40769.000,22.31512848,114.16986686,5.000
2175,40770.000,22.31526133,114.16981196,5.000
2175,40771.000,22.31525747,114.16981134,5.000
2175,40772.000,22.31525396,114.16980842,5.000
2175,40773.000,22.31503636,114.16986493,5.000
2175,40774.000,22.31503115,114.16986471,5.000
2175,40775.000,22.31514353,114.16986362,5.000
2175,40776.000,22.31504507,114.16975611,5.000
2175,40777.000,22.31503714,114.16974234,5.000
2175,40778.000,22.31502677,114.16975025,5.000
2175,40779.000,22.31501227,114.16974947,5.000
2175,40780.000,22.31502011,114.16986687,5.000
2175,40781.000,22.31502011,114.16986687,5.000
2175,40782.000,22.31502011,114.16986687,5.000
2175,40783.000,22.31502011,114.16986687,5.000
2175,40784.000,22.31502011,114.16986687,5.000
2175,40785.000,22.31502011,114.16986687,5.000
2175,40786.000,22.31502011,114.16986687,5.000
2175,40787.000,22.31502011,114.16986687,5.000
2175,40788.000,22.31502011,114.16986687,5.000
2175,40789.000,22.31502011,114.16986687,5.000
2175,40790.000,22.31502011,114.16986687,5.000
2175,40791.000,22.31499302,114.16987658,5.000
2175,40792.000,22.31496593,114.16988628,5.000
2175,40793.000,22.31496593,114.16988628,5.000
2175,40794.000,22.31484360,114.16967534,5.000
2175,40795.000,22.31481196,114.16968219,5.000
2175,40796.000,22.31475552,114.16969236,5.000
2175,40797.000,22.31475289,114.16969479,5.000
2175,40798.000,22.31474090,114.16969544,5.000
2175,40799.000,22.31472745,114.16969915,5.000
2175,40800.000,22.31472085,114.16970116,5.000
2175,40801.000,22.31474092,114.16969541,5.000
2175,40802.000,22.31472088,114.16970123,5.000
2175,40803.000,22.31472084,114.16970114,5.000
2175,40804.000,22.31474198,114.16969337,5.000
2175,40805.000,22.31472746,114.16969913,5.000
2175,40806.000,22.31472086,114.16970109,5.000
2175,40807.000,22.31472084,114.16970114,5.000
2175,40808.000,22.31471403,114.16970264,5.000
2175,40809.000,22.31463178,114.16951748,5.000
2175,40810.000,22.31470669,114.16970410,5.000
2175,40811.000,22.31470671,114.16970412,5.000
2175,40812.000,22.31470672,114.16970412,5.000
2175,40813.000,22.31471401,114.16970287,5.000
2175,40814.000,22.31467957,114.16970954,5.000
2175,40815.000,22.31470062,114.16970633,5.000
2175,40816.000,22.31470667,114.16970406,5.000
2175,40817.000,22.31470064,114.16970637,5.000
2175,40818.000,22.31466189,114.16971445,5.000
2175,40819.000,22.31464695,114.16971465,5.000
2175,40820.000,22.31463475,114.16971795,5.000
2175,40821.000,22.31461061,114.16972438,5.000
2175,40822.000,22.31461063,114.16972433,5.000
2175,40823.000,22.31462916,114.16971983,5.000
2175,40824.000,22.31461063,114.16972433,5.000
2175,40825.000,22.31448549,114.16990345,5.000
2175,40826.000,22.31456849,114.16973575,5.000
2175,40827.000,22.31461068,114.16972445,5.000
2175,40828.000,22.31460335,114.16972533,5.000
2175,40829.000,22.31445010,114.16997165,5.000
2175,40830.000,22.31445103,114.16997128,5.000
2175,40831.000,22.31460772,114.16997042,5.000
2175,40832.000,22.31463180,114.16996394,5.000
2175,40833.000,22.31463180,114.16996394,5.000
2175,40834.000,22.31466190,114.16995100,5.000
2175,40835.000,22.31466190,114.16995100,5.000
2175,40836.000,22.31463480,114.16971802,5.000
2175,40837.000,22.31464083,114.16996394,5.000
2175,40838.000,22.31466190,114.16995100,5.000
2175,40839.000,22.31466190,114.16995100,5.000
2175,40840.000,22.31464212,114.16971713,5.000
2175,40841.000,22.31461629,114.16972267,5.000
2175,40842.000,22.31457758,114.16973480,5.000
2175,40843.000,22.31443986,114.16989815,5.000
2175,40844.000,22.31443087,114.16986446,5.000
2175,40845.000,22.31463478,114.16971802,5.000
2175,40846.000,22.31447988,114.16993752,5.000
2175,40847.000,22.31448060,114.16993374,5.000
2175,40848.000,22.31447772,114.16992917,5.000
2175,40849.000,22.31447426,114.16991623,5.000
2175,40850.000,22.31426140,114.16978672,5.000
2175,40851.000,22.31426881,114.16978442,5.000
2175,40852.000,22.31444094,114.16985870,5.000
2175,40853.000,22.31463483,114.16971801,5.000
2175,40854.000,22.31461219,114.16936105,5.000
2175,40855.000,22.31461405,114.16935922,5.000
2175,40856.000,22.31461389,114.16935393,5.000
2175,40857.000,22.31461373,114.16935936,5.000
2175,40858.000,22.31461376,114.16935936,5.000
2175,40859.000,22.31464226,114.16971677,5.000
2175,40860.000,22.31444001,114.16992006,5.000
2175,40861.000,22.31455034,114.16974089,5.000
2175,40862.000,22.31442797,114.16987902,5.000
2175,40863.000,22.31442656,114.16999169,5.000
2175,40864.000,22.31447113,114.17007847,5.000
2175,40865.000,22.31430702,114.16978135,5.000
2175,40866.000,22.31429606,114.16978455,5.000
2175,40867.000,22.31430494,114.16978203,5.000
2175,40868.000,22.31419460,114.16980098,5.000
2175,40869.000,22.31412277,114.16981539,5.000
2175,40870.000,22.31412273,114.16981535,5.000
2175,40871.000,22.31416488,114.16980836,5.000
2175,40872.000,22.31412886,114.16981398,5.000
2175,40873.000,22.31414200,114.16981374,5.000
2175,40874.000,22.31411319,114.16981972,5.000
2175,40875.000,22.31410181,114.16981865,5.000
2175,40876.000,22.31406718,114.16982841,5.000
2175,40877.000,22.31408716,114.16982766,5.000
2175,40878.000,22.31407767,114.16982471,5.000
2175,40879.000,22.31395077,114.16985508,5.000
2175,40880.000,22.31393776,114.16985946,5.000
2175,40881.000,22.31393999,114.16986123,5.000
2175,40882.000,22.31386192,114.16952966,5.000
2175,40883.000,22.31354918,114.16961769,5.000
2175,40884.000,22.31356286,114.16961001,5.000
2175,40885.000,22.31360749,114.16960343,5.000
2175,40886.000,22.31350733,114.16970361,5.000
2175,40887.000,22.31352939,114.16962880,5.000
2175,40888.000,22.31357664,114.16960601,5.000
2175,40889.000,22.31357664,114.16960601,5.000
2175,40890.000,22.31354379,114.16961612,5.000
2175,40891.000,22.31350709,114.16964687,5.000
2175,40892.000,22.31351232,114.16971104,5.000
2175,40893.000,22.31351518,114.16972438,5.000
2175,40894.000,22.31378934,114.17000980,5.000
2175,40895.000,22.31351466,114.16971783,5.000
2175,40896.000,22.31347821,114.16991818,5.000
2175,40897.000,22.31360673,114.16992477,5.000
2175,40898.000,22.31351712,114.16972104,5.000
2175,40899.000,22.31351147,114.16970886,5.000
2175,40900.000,22.31343190,114.16990344,5.000
2175,40901.000,22.31345561,114.16990075,5.000
2175,40902.000,22.31375204,114.16984700,5.000
2175,40903.000,22.31388914,114.16982346,5.000
2175,40904.000,22.31388692,114.16983460,5.000
2175,40905.000,22.31390292,114.16982221,5.000
2175,40906.000,22.31395564,114.16979773,5.000
2175,40907.000,22.31375216,114.16985623,5.000
2175,40908.000,22.31375577,114.16985809,5.000
2175,40909.000,22.31398421,114.16980013,5.000
2175,40910.000,22.31399324,114.16979622,5.000
2175,40911.000,22.31397819,114.16979157,5.000
2175,40912.000,22.31352260,114.16973173,5.000
2175,40913.000,22.31386763,114.16984297,5.000
2175,40914.000,22.31375724,114.16985927,5.000
2175,40915.000,22.31375604,114.16985719,5.000
2175,40916.000,22.31381166,114.16984796,5.000
2175,40917.000,22.31386271,114.16985894,5.000
2175,40918.000,22.31375206,114.16985419,5.000
2175,40919.000,22.31397829,114.16979091,5.000
2175,40920.000,22.31396474,114.16979658,5.000
2175,40921.000,22.31397838,114.16979035,5.000
2175,40922.000,22.31374414,114.16984843,5.000
2175,40923.000,22.31353990,114.16979210,5.000
2175,40924.000,22.31379004,114.17000902,5.000
2175,40925.000,22.31351571,114.16972152,5.000
2175,40926.000,22.31379040,114.16996459,5.000
2175,40927.000,22.31342749,114.16990963,5.000
2175,40928.000,22.31351582,114.16972147,5.000
2175,40929.000,22.31360605,114.16993181,5.000
2175,40930.000,22.31380358,114.17016049,5.000
2175,40931.000,22.31378875,114.16998425,5.000
2175,40932.000,22.31366665,114.16991091,5.000
2175,40933.000,22.31366014,114.16992064,5.000
2175,40934.000,22.31388182,114.16985928,5.000
2175,40935.000,22.31368355,114.16991842,5.000
2175,40936.000,22.31367904,114.16986313,5.000
2175,40937.000,22.31368205,114.16991137,5.000
2175,40938.000,22.31378876,114.16997800,5.000
2175,40939.000,22.31378096,114.16997212,5.000
2175,40940.000,22.31351738,114.16972267,5.000
2175,40941.000,22.31386746,114.16982374,5.000
2175,40942.000,22.31375149,114.16986096,5.000
2175,40943.000,22.31376870,114.16985747,5.000
2175,40944.000,22.31351529,114.16971547,5.000
2175,40945.000,22.31352202,114.16973481,5.000
2175,40946.000,22.31342267,114.16991314,5.000
2175,40947.000,22.31342002,114.16991238,5.000
2175,40948.000,22.31351615,114.16972047,5.000
2175,40949.000,22.31342777,114.16990781,5.000
2175,40950.000,22.31342172,114.16991980,5.000
2175,40951.000,22.31351644,114.16972026,5.000
